599,36.11258,69.02216,34.10804
600,36.16710,69.13045,34.16523
601,36.22163,69.26391,34.22243
602,36.30132,69.36267,34.28916
603,36.33679,69.49613,34.35589
604,36.40695,69.59489,34.39745
605,36.46147,69.71881,34.45465
606,36.52210,69.84617,34.50231
607,36.59569,69.96399,34.56904
608,36.63726,70.06885,34.60717
609,36.68225,70.16761,34.66437
610,36.75241,70.28200,34.72156
611,36.81647,70.41889,34.77876
612,36.87710,70.52375,34.83596
613,36.93773,70.64158,34.89315
614,37.00179,70.74987,34.94081
615,37.06585,70.87379,35.00754
616,37.11694,70.98209,35.06474
617,37.16194,71.10601,35.09677
618,37.25116,71.20477,35.17303
619,37.28662,71.34166,35.23023
620,37.36022,71.45605,35.29696
621,37.40521,71.54528,35.35415
622,37.48147,71.68827,35.40182
623,37.54553,71.79656,35.45901
624,37.61913,71.94298,35.53527
625,37.67365,72.04784,35.60200
626,37.73428,72.13707,35.64967
627,37.77927,72.28959,35.70686
628,37.84333,72.38835,35.75796
629,37.90396,72.51228,35.80562
630,37.98366,72.62057,35.87235
631,38.02865,72.74793,35.92955
632,38.10834,72.87185,35.97721
633,38.14381,72.97061,36.04394
634,38.20787,73.10407,36.11067
635,38.27803,73.21236,36.15833
636,38.34209,73.33628,36.21553
637,38.39318,73.44458,36.26319
638,38.44771,73.55287,36.32992
639,38.50834,73.69586,36.38712
640,38.44771,73.66726,36.32039
641,38.51787,73.77555,36.36805
642,38.58193,73.89948,36.41915
643,38.65209,74.01730,36.46681
644,38.69708,74.11606,36.54307
645,38.74208,74.23999,36.58120
646,38.82177,74.34828,36.63840
647,38.88240,74.48173,36.71466
648,38.96553,74.59956,36.77186
649,38.99145,74.69489,36.81952
650,39.08068,74.82224,36.87672
651,39.11614,74.92100,36.94345
652,39.19584,75.07353,37.01018
653,39.23130,75.19135,37.05784
654,39.31442,75.30574,37.10893
655,39.35599,75.40450,37.15660
656,39.54473,75.71298,37.34725
657,39.60536,75.83080,37.41398
658,39.65989,75.92956,37.47118
659,39.72052,76.03442,37.52837
660,39.79068,76.13318,37.58557
661,39.87380,76.27617,37.64277
662,39.90926,76.38446,37.70950
663,39.98896,76.48932,37.74763
664,40.03395,76.60715,37.80825
665,40.09458,76.71201,37.86545
666,40.15864,76.84890,37.91311
667,40.21317,76.94766,37.97984
